2577,7951,12
3090,5767,56
98,9388,112
9696,2734,146
4964,9553,29
3894,1109,115
7454,6240,15
412,4359,52
2000,4482,105
3707,1825,118
8698,4970,52
6137,7191,63
5905,9157,89
9173,3346,26
622,4041,145
6092,7199,32
7690,3550,109
3424,4405,123
3412,1424,113
5461,6526,142
6053,4420,44
8679,4607,95
1195,7693,29
72,710,46
939,6154,82
2043,5402,81
3156,8262,124
9943,8436,67
6274,9712,35
8561,5178,96
613,6123,124
1019,5291,51
3529,5898,76
3340,8034,144
7327,6511,116
7755,1586,140
1602,3282,67
8910,3145,58
1463,1413,125
6871,779,61
3246,2605,60
1975,4052,98
2415,7388,30
9904,4813,28
3888,2057,145
6440,5340,37
3172,518,68
5496,3065,40
6398,4091,52
7546,1878,103
4519,9860,61
3459,4454,15
3491,5969,86
3356,5484,123
6454,9315,18
5517,5067,56
2681,6447,44
7047,5649,24
5386,1282,71
271,7477,72
1541,4192,52
8373,6654,62
7943,7199,67
6943,310,37
732,3176,16
7465,1468,71
9701,610,19
2038,7832,143
2649,5669,104
7366,2450,83
988,8568,123
9329,2992,86
5577,8914,100
1145,7647,87
9939,8149,141
735,2023,75
6714,2115,94
840,5590,88
2463,6499,111
1011,7787,42
1255,9283,123
3538,3192,74
1223,6149,37
2079,7773,123
2619,8834,10
9990,1036,30
3616,2966,31
8001,5424,82
7172,4143,82
919,7361,134
1177,1933,142
6231,1003,19
4208,2824,62
1408,8325,36
2639,3104,98
7169,9048,147
3490,3453,53
6124,8737,117
1357,7515,51
814,8662,128
9556,1639,17
9635,8395,123
7677,6083,17
7234,5486,131
97,4067,80
8797,4023,145
9502,1611,36
3623,5318,137
8508,9137,136
6079,7425,120
6095,5938,64
7033,9876,114
1315,999,85
2259,8123,78
9725,1800,62
7084,5426,29
6188,5730,38
2950,5004,63
2510,6383,106
9354,2184,98
3600,2164,115
1867,438,46
4087,3130,85
4914,8305,48
6486,4909,69
3108,1184,79
7461,4540,87
7692,9226,107
1241,1420,113
4526,1956,145
266,8660,48
6283,3435,102
8252,4004,76
7617,5142,149
4229,4203,37
6099,8362,134
9018,719,71
3382,6383,94
2984,8501,98
1844,1065,39
9790,2784,116
8808,3053,107
1758,4535,110
6412,5616,69
2774,5267,86
7506,906,145
3486,2111,58
6726,7501,109
3735,1940,28
8686,8299,83
7985,7151,139
2097,1545,63
2531,4943,142
4846,1021,107
9998,229,58
7659,6827,14
7042,5020,57
2262,8152,47
1430,8859,36
4853,6763,26
5383,731,147
3234,1141,53
8677,9696,55
2468,4468,132
16,1124,31
3287,3138,98
7439,5532,141
2994,4287,140
2868,7294,140
7722,8789,31
8383,1186,20
206,2751,96
2541,6840,16
1699,7095,42
7963,426,67
9294,8034,38
4821,7688,131
2342,1289,89
7096,5352,131
2823,6109,105
2165,826,67
6042,9182,97
3232,5855,108
3542,1685,114
8015,4231,140
9861,2008,111
8402,4898,65
2968,521,44
8325,9938,145
1329,9725,114
1650,2660,135
3242,9560,148
3304,380,105
6018,7389,91
3628,1901,77
5860,6423,52
1288,5048,82
7425,5603,148
9420,4848,105
9759,5881,100
1767,8679,127
4430,6945,104
6439,4126,125
1718,9849,93
5648,2202,11
2729,9337,112
4412,4016,38
3133,9893,72
4776,4604,62
3213,847,66
3888,4362,65
7708,183,55
9290,3905,51
6765,9554,146
8666,9726,121
4143,8223,65
9345,5581,18
3071,3970,21
4375,8335,76
5820,6816,71
8623,9177,114
7975,652,103
6811,3281,31
7741,7630,133
6670,9322,56
9055,7980,129
4784,2882,124
8404,4130,87
9715,5918,84
1964,1157,103
2634,4138,98
750,8616,39
6534,1335,113
4867,3330,58
2335,2142,133
1382,8870,25
7946,9327,110
674,2855,127
4868,4453,100
4448,7157,54
7229,1049,40
174,5720,52
229,5850,140
8619,6678,72
171,3044,91
1648,7065,113
9929,2257,114
6741,2918,90
8865,6020,65
8508,9020,27
591,4245,63
7814,2180,117
5984,3328,136
4236,4798,57
154,3392,66
9872,3492,84
2437,5176,16
6612,8172,147
1223,2950,102
803,3681,30
4197,7792,110
8308,1443,147
2008,8021,49
5996,2256,113
4268,1610,30
6419,7887,110
1082,5197,113
9833,6832,36
6744,4902,32
2221,8831,87
4379,4020,22
5487,6621,79
184,8371,80
5303,1993,85
4672,696,111
7988,3017,15
9261,1039,79
9853,2486,109
6920,8997,137
1968,1631,11
2181,6132,130
9311,2905,148
8990,5298,107
5176,3517,20
1602,104,115
5289,5402,66
8167,3049,81
5361,1107,149
5612,5359,43
6042,3136,139
8377,1834,104
4468,4632,120
1379,3772,144
3449,4655,108
8932,6783,12
2096,7643,47
2226,37,121
7974,2419,41
817,1343,77
2126,415,83
2105,1602,141
236,1320,54
9561,7380,51
1625,9507,83
9852,1817,19
363,5693,54
6125,6224,88
2189,4167,49
6036,2984,62
5626,8130,133
2911,9554,139
4419,1975,46
1242,4376,57
4575,9732,77
5797,5980,61
8108,8318,35
6652,7702,119
4133,7218,43
824,1542,115
2460,3224,134
3230,1314,98
6220,1205,90
5328,9100,50
5883,7705,127
4520,2554,129
5000,1450,128
7805,5658,17
3638,5118,45
6244,3680,24
8488,7131,51
8001,4503,116
5572,9265,23
7097,5727,53
1993,3552,43
2860,2366,125
4595,7700,104
956,6016,61
9630,4328,108
5246,952,38
9066,8924,115
5052,6400,55
7472,9405,10
1287,1889,35
9151,6357,36
986,9727,140
4002,3803,48
3253,327,80
8708,2956,41
1582,4728,91
9278,1466,75
1345,7518,140
6923,2642,135
6662,3319,27
413,6513,86
7677,7527,26
233,283,96
2076,8254,128
6339,2151,30
5530,7808,64
3980,3108,70
7579,2118,32
1892,7626,122
4497,5307,140
5397,3170,102
3938,4422,127
4992,1591,100
5669,7823,23
4702,9322,74
5273,1961,146
6123,1167,106
8688,9937,105
7184,2667,13
5375,6218,126
6492,2640,86
1446,4509,59
3248,9214,123
643,9786,105
6766,6946,14
5743,6700,10
6737,2799,148
2960,4933,119
7806,8309,76
8828,9522,109
4637,7012,69
2822,2304,48
8078,2011,61
8151,7683,52
6459,4218,51
4060,1602,33
7293,2759,33
5940,6559,67
5171,5584,91
9237,9773,39
530,9554,91
9294,7072,23
396,703,81
3321,1849,98
1456,8780,12
9255,1108,18
1707,5520,15
4934,2782,44
9868,6041,30
114,6409,21
6788,5407,144
2991,9858,80
3651,9296,135
2213,9832,89
6647,2311,27
5188,7591,125
42,1254,22
162,5026,114
9034,9173,137
470,9021,36
5000,2665,149
3865,2465,33
6109,980,138
6976,8833,58
2976,3079,10
8011,3242,58
668,6302,125
4946,3511,75
806,698,112
1596,1632,128
5656,2476,82
7549,6757,88
7175,7361,141
1689,7834,123
1843,5786,52
9715,3798,124
969,1325,106
5838,3646,24
7464,2068,148
600,4624,90
9073,530,138
3046,5938,122
6069,2435,80
1678,2714,61
3332,3477,91
9270,2546,14
1199,5143,122
6212,1135,26
9572,1507,76
6467,5947,143
7611,176,93
2506,1288,45
4415,1429,59
5165,3586,122
6430,8765,72
4345,1396,75
3804,8158,147
6960,1364,80
3752,5035,105
3072,2102,54
4647,5381,96
4334,8736,105
3928,4867,91
6659,3578,114
5613,2801,19
3584,4411,46
3331,1608,29
319,8682,66
2123,5997,90
1556,4833,37
2072,3791,21
9050,7103,130
6943,9797,73
5608,3378,106
5483,6542,42
5607,7943,37
6217,5944,69
9701,6445,118
5485,3797,108
8976,368,92
4201,9056,72
842,4568,47
9765,9315,57
5792,260,109
7793,2413,42
2830,2262,74
3197,3040,18
1149,4187,95
3253,4170,44
8322,1111,130
4531,7349,28
3365,3097,65
9753,9931,67
7438,824,59
1800,3353,103
7104,4351,149
677,9162,83
7950,7952,64
7651,700,135
5983,7785,63
1123,7294,98
5441,4855,47
2366,5169,88
3136,2237,46
6229,6192,113
978,60,130
8873,3555,73
6535,6017,47
9049,73,124
9364,631,114
1683,202,96
6143,1252,93
8273,7504,43
190,9817,58
3505,6210,135
3745,9600,41
39,5386,62
3008,6961,56
3899,8455,68
2791,3386,120
6267,9948,137
324,2337,52
5173,2618,112
2789,9539,110
6964,7716,45
6983,5527,123
8079,3156,14
3746,7387,94
2649,494,52
6813,6765,101
1557,635,121
730,9087,55
9019,6511,136
9205,9815,123
5099,886,116
8191,8631,55
3128,1555,14
4188,3401,21
1448,7953,122
7642,2353,113
3906,2412,145
7797,702,39
7267,6411,77
9511,7652,111
6533,3797,82
2433,6322,130
1826,9449,63
488,660,60
2517,8868,11
3916,7753,41
816,820,52
3763,9533,110
6730,5221,147
3450,5819,147
4446,1676,20
8354,3608,108
1340,2758,71
9615,817,135
107,9721,38
6622,7999,69
4244,2054,19
5228,3363,58
1926,6158,26
510,4726,76
8755,4929,147
3405,4944,88
1601,6687,146
4538,4345,102
