2539,470,142
2708,7777,74
6680,7598,112
3825,7776,30
9944,537,65
2322,5115,127
9114,337,149
6457,520,45
7641,9139,125
6074,1909,32
8996,7532,125
8601,6048,122
7202,7576,133
3006,3788,66
5296,4782,32
1069,5131,56
8634,9996,39
2825,3474,23
4721,942,49
8826,5181,33
832,5091,139
8537,2254,127
2148,8009,73
8425,127,136
6293,3042,141
948,5704,42
8893,2046,27
1245,9582,107
4915,6756,76
3766,4030,24
1941,3877,43
4486,6683,112
7547,2257,100
986,4915,91
708,8589,28
582,8948,141
1704,4311,77
4611,8638,91
9291,5022,12
9219,4066,126
9029,8549,78
8235,6970,109
5294,267,111
7348,8366,127
6908,1561,11
8770,6396,89
8591,613,134
5584,7090,34
6414,1505,41
9291,4246,10
5363,8265,103
2891,7472,120
7492,9620,55
2541,7451,78
2216,3555,122
8322,892,40
2102,6269,109
4863,8271,133
800,3683,108
9817,8887,89
7639,209,145
8459,8224,83
6139,498,72
6534,6355,73
736,1180,30
3394,1289,73
5975,4195,140
7896,2073,107
4746,9185,133
6988,6880,78
9505,6449,89
4286,9143,76
4412,9838,85
5096,3149,24
2678,2375,88
9259,7801,62
4621,3219,121
975,1613,91
7477,6181,12
1367,367,42
5971,8602,49
3496,7728,131
9020,1051,113
879,2368,45
6135,1997,121
7775,5253,56
8638,9978,139
7481,4795,44
2508,2736,115
1155,5155,86
7190,4522,101
5891,561,60
2594,1896,93
7770,4532,147
6306,6511,148
1026,4064,43
550,1132,51
7244,4554,51
2180,8838,13
4012,7626,75
9478,6289,46
2890,3657,20
9845,9093,12
9742,2934,128
4953,8748,87
5818,6909,89
1630,3763,134
4352,7342,82
8640,5134,100
9144,5991,66
6396,5879,13
8187,564,64
8077,199,20
8225,799,49
4105,8085,14
6984,5712,96
21,4649,71
1771,4576,74
495,8863,16
8866,5866,99
7763,5744,102
5349,7042,107
2456,7903,116
438,8949,87
6014,6519,19
6616,4650,83
6495,2549,113
4231,551,19
7616,6954,18
4183,4670,120
2668,3369,86
3016,5931,101
8901,9040,50
9242,0,27
184,8689,144
5292,8240,11
1527,1239,25
4352,1108,65
8143,4199,103
4044,3410,50
149,5695,37
6464,1131,122
5539,4184,137
5635,1042,32
9283,2286,109
106,2454,106
1341,6824,45
7432,8919,63
2324,8980,127
3176,6619,32
4132,2815,52
5292,3264,14
7599,4776,101
2596,3132,25
2101,8748,22
3143,6418,144
4387,6876,34
2557,6710,122
105,198,21
6094,4264,22
9258,8265,44
8405,1355,136
3842,9991,56
6987,9097,137
2084,9652,127
1544,129,109
5821,4629,105
9805,6396,73
2110,8046,88
9499,7547,84
1925,2995,91
8702,6701,135
8061,6775,113
6789,4204,55
6513,5814,147
2147,2526,77
6940,8095,148
9922,6591,47
3877,1706,67
501,6622,21
1382,8836,137
2524,5328,21
5007,757,83
877,3942,85
6999,731,52
5665,3446,39
5954,7977,12
6628,8454,20
9017,1715,139
9893,6455,89
9300,4313,54
4249,7015,97
7514,4401,14
1056,5684,82
2414,2533,119
7530,2645,44
8435,1108,123
3672,5679,75
4517,9855,21
3801,3637,90
2101,1035,114
4417,7819,26
2010,2911,62
942,1256,44
9226,7620,90
7260,3426,26
9163,9646,125
8882,296,125
2118,2989,65
3316,5935,109
2918,8585,26
5364,48,72
4101,5611,108
3484,3093,97
8251,6083,108
6442,2709,136
2734,1130,11
8749,505,114
8230,3037,89
6451,8526,69
7033,5191,80
4475,2768,148
3275,4576,56
7652,568,87
1390,7984,104
488,6630,119
8625,4284,117
5277,8308,81
3010,2400,21
7862,4763,135
7086,2685,146
8106,2095,69
3473,2931,48
219,4078,41
4520,5786,92
4306,6960,93
3464,7078,58
596,2409,134
5894,7524,144
1136,560,113
9135,3965,120
7232,5959,54
547,5236,130
515,8152,56
3726,238,41
5930,5096,100
2225,4252,149
4242,4336,133
6988,7141,47
3481,9415,122
9119,5127,66
7508,6692,71
8553,6253,90
4409,2519,137
1597,1642,128
2136,8418,122
8060,3694,90
1026,3151,43
2339,60,18
3707,1316,107
729,8493,90
1445,9292,66
1653,6127,47
2462,7337,87
2724,8179,32
4213,6768,97
4735,2860,106
7006,2544,52
449,9184,44
9016,3163,71
9508,4869,39
9942,4996,106
5400,1883,58
4472,5084,35
2612,694,21
2926,9872,63
528,5883,133
6404,1432,139
5053,9654,61
4036,5352,29
3511,5768,30
5373,1899,90
3360,3953,53
415,6351,122
3104,1696,104
1471,9905,138
4808,5968,107
2412,5295,50
3302,8590,117
545,3403,42
9731,9504,130
8140,1456,90
1808,5120,27
3922,4652,105
1317,962,32
7550,8732,128
6306,2577,40
6784,7973,23
1552,5073,10
4884,2464,128
1629,2869,76
8003,8200,59
8455,47,97
2673,5827,146
4148,4234,19
9435,5878,55
9403,8570,57
6850,3005,75
3164,5644,114
403,294,18
4159,2969,136
6384,7834,117
3445,3019,18
2388,4785,120
3967,5689,145
2443,8897,26
3781,6726,47
4742,5672,15
6661,4251,112
5617,2301,131
3665,8167,146
805,7386,81
6330,5133,22
9770,7202,38
6280,9749,11
6526,7336,93
8468,6770,119
3569,566,123
1648,8452,142
1244,2877,34
5558,5207,143
8766,2716,69
4579,1497,139
3042,7563,106
7547,4980,101
6234,4117,88
3834,4575,38
3984,6159,128
3259,3503,119
1385,3508,94
3026,9759,54
4486,8711,121
9671,270,26
1796,9393,83
7373,2820,68
7679,1450,38
856,1902,142
6327,877,22
9450,4879,112
1070,6990,54
3985,3591,94
4164,3290,76
9743,1226,42
7412,8817,89
4907,9318,103
251,6957,28
9109,8595,116
6395,5289,74
6635,5230,77
9183,2130,36
2718,1489,10
7782,9453,17
2240,7735,64
9773,8699,21
7302,7807,47
5467,4221,40
7993,7967,109
7475,793,40
948,134,141
1231,868,104
4678,4731,75
2256,329,31
9074,4081,45
5118,9984,138
7424,7007,134
1611,8472,89
827,3884,27
5272,1262,126
5726,3028,15
9938,5305,105
4213,4733,23
7084,6126,13
4717,5637,68
4768,5931,66
3767,8988,76
7673,6903,97
4573,8525,98
2641,7547,12
1604,11,138
2875,1347,25
4806,1419,76
2006,1371,26
9132,9980,140
5423,6951,30
3971,3523,71
904,555,58
957,8927,130
8371,9401,13
4157,5565,36
8026,9799,24
2283,3339,126
516,6243,81
5233,6610,127
2045,1498,56
8804,1574,44
6136,6746,117
6811,7524,122
8348,6429,145
7448,4121,112
3079,2504,145
9065,2912,99
5775,7893,94
4581,1942,145
3762,9575,74
878,6667,147
8833,2131,97
688,3227,59
45,9221,35
8710,4289,83
8710,7717,98
6856,4376,58
2225,5318,135
1429,8303,45
1055,616,46
2538,3038,18
3374,8958,46
2424,1885,106
5986,7841,23
1610,5150,108
2999,3712,60
5630,3055,84
9804,863,117
254,8860,57
747,3584,55
255,4307,38
5555,7014,149
3051,2878,110
6440,6555,39
6231,9896,71
3190,9915,39
3425,4971,139
5704,2380,68
1233,1614,100
6718,4767,12
932,1252,77
2378,9097,138
5776,5210,85
3453,5650,49
5978,2360,96
4966,4015,33
3038,5807,14
501,1010,147
8678,1450,82
9497,7181,109
7532,541,22
652,7505,18
5968,8231,88
1025,9616,88
5866,3377,148
5070,2933,21
9753,8665,36
9051,6406,125
7237,6795,31
478,8396,138
5004,8436,22
4676,7258,55
6321,9016,119
9832,451,81
2984,3668,65
1912,8384,100
2672,7641,99
2642,507,42
4976,9285,76
3696,6985,25
2224,1988,28
9395,2886,149
5968,6938,55
1104,3854,139
9332,5793,122
9694,2902,105
8907,6550,86
8275,7428,128
2463,461,94
3596,8045,34
1100,6805,60
7559,7385,83
6600,8825,17
9299,7350,129
4876,4195,147
5499,1874,113
9931,6581,15
9721,2660,93
2148,3122,56
5486,9371,19
5945,9170,95
7068,5188,96
28,6117,118
6859,5425,56
4421,4771,39
2445,898,45
8069,6031,133
6556,612,132
8572,6331,93
8246,7882,132
3119,9600,22
1794,9279,121
3036,4075,88
7203,8520,102
9284,7107,119
8371,7083,11
6200,408,14
4309,1286,45
9608,4583,25
9300,9609,92
5724,1752,41
3686,502,71
3006,7471,50
799,8132,119
7003,9873,16
2220,5606,22
8789,728,98
4700,9149,101
7710,8191,105
6931,9670,83
5328,7211,65
7641,2811,111
8771,5158,90
8699,2258,96
2483,488,60
5854,6112,66
4069,4909,61
9249,6899,121
6837,4276,111
5492,2884,18
2171,9202,49
6164,2408,17
3756,2777,27
7496,620,49
155,5762,37
1149,2040,82
2577,8822,52
8714,7133,75
5024,2975,117
7140,4735,11
8226,3178,22
3028,8963,92
3838,3317,20
6370,3869,27
5647,9484,92
3820,1734,75
7423,760,82
6496,6061,61
1135,5450,67
5329,3403,144
6083,7298,100
907,8795,132
8089,6534,112
2935,7195,112
9015,6120,108
5387,9453,56
4425,4723,91
1517,8523,145
1051,3850,38
113,7257,19
8284,9614,79
5730,8652,53
5040,6277,142
6878,3587,97
6420,5811,19
1062,5481,139
6181,6953,44
1726,5745,141
1589,1736,105
2733,9775,32
1769,3167,138
3669,1618,19
707,4161,98
7646,4077,124
938,7303,72
7311,5243,28
6030,2261,66
7720,4876,142
5169,6340,27
6733,3926,142
3672,2420,99
6090,1554,102
1971,8057,73
2478,4253,126
8197,2107,52
1699,7956,26
4883,219,66
5551,2314,21
8602,7961,47
2145,7170,59
9254,9695,108
8887,2441,14
5259,5543,143
5932,4018,112
5854,4866,36
4570,73,125
2872,4247,53
4538,4907,32
9022,8930,50
6115,9103,93
2870,939,98
9939,2891,67
3749,4563,62
4047,2839,142
1525,1418,53
488,3037,87
2604,2687,79
1365,5482,131
4905,5310,110
6898,8336,51
2900,8543,143
1901,3230,120
1843,3846,145
2048,2830,18
9174,7721,87
6375,3410,102
558,7605,123
2368,5909,137
6428,9045,94
2558,850,72
6020,2138,36
6740,1505,107
4001,2992,139
823,48,39
3950,6785,83
4314,3089,114
4770,5582,109
200,8294,46
8432,12,132
612,5435,32
5522,6651,142
5275,5876,47
7710,3927,42
1174,4464,139
672,9887,130
4390,5603,58
2819,4925,46
4066,7332,10
1158,3059,11
8447,7732,120
1077,346,97
9810,3228,43
1203,8225,109
9649,4739,90
6053,2713,89
9454,8146,21
2935,1723,146
3108,8355,135
2949,1959,16
2045,7447,110
3810,4758,149
6275,9414,95
9826,7991,87
7356,3005,70
9040,7569,86
7776,2184,103
9929,33,33
769,2314,18
9995,6781,96
6980,3572,62
7301,6539,128
3899,7415,82
7916,9058,56
4033,5300,45
8111,9931,41
9875,7085,132
396,9236,11
3636,4075,129
5491,8533,94
1398,4070,59
2188,4416,17
5092,5683,25
774,2060,32
3751,2165,116
5231,1399,120
74,808,49
5937,5682,85
2719,5015,123
4414,3466,66
3566,7000,69
3324,8527,95
8834,9587,17
1317,9176,63
8338,860,64
5582,3227,42
4412,183,14
2143,4368,109
1344,7178,80
2794,393,123
7415,9325,50
9976,9799,76
7105,2860,129
6831,4754,122
2400,184,123
6932,9638,31
4802,1431,17
2067,7918,63
4770,7855,73
8658,2951,100
2227,5524,76
7329,2604,131
8263,9263,82
8362,5501,140
5754,6131,61
7664,9253,35
4320,5731,133
744,5068,83
3837,999,81
5370,4049,141
9568,6865,143
9322,9995,140
3427,8789,123
6021,2282,139
7475,2227,63
9699,9847,40
1531,6844,21
1506,7110,105
883,1575,15
2995,2208,130
4362,9525,50
5975,7689,65
9967,2545,15
6267,123,92
2925,8982,128
4525,5049,92
1879,2444,124
9163,7395,78
7700,1924,142
4894,3856,102
6162,614,40
987,8323,60
3822,2417,48
7971,287,126
4146,8804,103
2910,7565,86
8796,8414,93
5996,8961,113
4163,6055,18
9588,4846,16
8015,3392,26
7340,1515,113
9161,2242,80
8258,2488,125
2017,1303,56
833,6681,28
5726,46,149
802,5460,77
4131,9169,121
6449,5970,95
6940,4391,101
2278,4583,69
912,3686,35
6652,6320,90
556,7393,127
5047,5897,66
5481,6890,133
6928,9843,111
5931,6050,97
3578,333,72
1711,7058,129
2597,9357,80
9909,4136,122
774,3522,60
1004,2265,149
2661,6052,33
4318,1718,130
2227,9743,138
5122,4794,85
469,8442,21
6715,1345,27
7801,919,40
9636,1813,95
7692,7620,92
7550,2617,59
1648,9494,60
8656,5850,83
1785,409,38
187,5660,145
7068,5583,33
