-10,-60,39
-61,-25,53
-10,11,71
-65,41,31
38,7,88
-14,-9,49
30,-46,54
-72,-60,122
-35,-2,51
21,-39,114
-49,-65,69
-38,21,141
-51,-29,131
-63,11,80
-41,-32,134
-59,8,47
27,-52,54
-54,1,25
-60,-46,15
-3,-49,100
37,-10,107
-2,-30,104
-20,39,128
28,-73,112
0,-57,52
-43,-46,138
-29,2,148
-61,-43,49
-75,-6,43
42,-57,48
-53,-21,118
26,-60,130
-71,-23,87
21,2,14
-66,31,124
-22,2,118
-68,21,22
-15,-22,86
3,5,99
-77,-15,116
-25,-29,103
7,-46,78
-10,0,28
25,-33,26
-33,11,127
20,-25,30
-12,-45,144
-54,6,33
40,-25,59
-15,6,52
-45,19,149
-27,18,125
22,30,143
-5,-41,133
10,27,21
33,-39,103
17,-8,124
21,-58,144
-5,-11,46
39,-49,130
-71,16,54
-3,-63,27
24,-27,46
10,-66,65
-52,24,17
35,35,40
-61,-74,83
28,35,58
42,-50,41
14,-61,122
37,-56,74
7,-60,101
-23,-10,30
-14,9,21
-43,-29,37
18,-58,140
-39,-19,68
-20,-49,94
11,36,84
-14,38,88
-16,-51,75
-6,-50,14
-7,27,98
13,4,94
8,21,81
-19,20,71
-71,43,65
21,-54,77
-7,38,146
-44,31,100
16,1,20
34,-70,34
-25,32,87
17,5,87
-77,-5,133
43,20,21
-66,22,90
-46,-6,134
-5,-2,131
-5,33,67
-56,-76,49
24,-64,76
10,-51,10
7,25,63
17,-40,96
-40,-79,86
36,-33,130
-42,-6,18
-47,0,42
-33,-24,40
-2,-10,118
-37,13,100
-48,-6,110
-78,-20,86
31,27,144
-24,-43,70
40,-33,64
-31,-77,33
-51,31,125
-5,-29,59
-23,-35,138
-25,-23,40
-59,8,111
-22,-72,81
41,-25,39
23,22,67
-63,-67,100
11,-52,63
-28,-7,71
36,-11,11
2,31,19
11,-12,57
-39,6,66
37,-78,72
31,-13,137
-33,35,92
41,-53,33
-52,-54,37
-35,4,50
-51,18,100
36,-66,102
40,-16,84
-9,-19,136
-15,31,10
-13,-70,14
-62,19,17
-61,39,30
31,12,122
-66,24,125
-47,-20,127
-67,-60,148
-11,-65,115
36,9,64
30,36,125
16,-49,135
-43,22,33
-22,-31,136
-63,-30,120
-59,4,132
-40,41,135
-24,-9,120
16,-25,33
-79,11,117
33,-6,100
29,-19,89
25,20,36
-77,-11,15
-55,-53,42
-71,-32,94
31,-24,65
-70,-61,132
-35,23,17
-3,8,142
14,36,149
23,-22,104
30,31,136
-59,-14,56
-1,-63,31
-70,-26,62
41,8,148
23,40,60
-71,-20,122
-66,0,41
-22,-7,140
-69,-32,139
-79,31,117
36,15,116
-50,-68,115
0,-35,42
1,10,52
-73,-26,63
10,29,63
-15,31,17
-72,40,46
2,-59,45
-79,9,139
19,-14,102
-7,-64,62
37,-5,68
-40,39,50
34,22,73
-49,-67,36
-8,-47,82
-34,5,127
-32,-59,29
-79,9,106
-12,15,64
39,38,78
8,16,41
-35,24,14
-33,15,141
-19,-59,80
8,-5,46
-27,20,64
-66,25,121
-50,3,37
19,34,33
12,-4,87
-52,-16,133
-42,-14,141
16,-42,78
13,-15,98
37,-59,47
24,-63,136
32,-9,39
-3,37,79
28,-29,47
-52,8,140
-17,-65,14
-12,-72,126
-76,-38,48
29,-51,32
-50,-7,99
-75,-13,37
36,-78,99
38,0,79
9,-63,87
7,-77,129
-7,26,116
-26,-70,123
20,-51,46
-13,-64,29
3,-77,124
-58,-63,81
32,-26,85
-19,14,85
-10,-44,136
11,-17,147
-65,-32,127
35,24,20
-75,-17,53
20,-37,103
-26,-12,105
-52,-19,39
-5,39,147
16,-47,31
29,-43,124
-46,-7,29
32,-72,84
-69,-73,16
42,35,60
-52,20,39
-74,-32,50
23,36,58
3,-73,105
-50,-11,93
37,-9,39
0,-17,28
-50,-64,116
-75,15,148
21,12,118
-39,34,81
27,-62,94
36,8,77
3,-46,48
-28,26,90
16,2,148
